subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
51287,A0A024R5J6,NCBIGene,UNIPROT,COA4,A0A024R5J6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55766,A0A024RAS2,NCBIGene,UNIPROT,H2AJ,A0A024RAS2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7355,A6NFI1,NCBIGene,UNIPROT,SLC35A2,A6NFI1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25903,F2Z3N3,NCBIGene,UNIPROT,OLFML2B,F2Z3N3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84417,B8ZZE5,NCBIGene,UNIPROT,ECRG4,B8ZZE5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29974,A0A024QZJ5,NCBIGene,UNIPROT,A1CF,A0A024QZJ5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10493,A0A024R1Z6,NCBIGene,UNIPROT,VAT1,A0A024R1Z6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51115,E5RH53,NCBIGene,UNIPROT,RMDN1,E5RH53_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
350383,J3QSD0,NCBIGene,UNIPROT,GPR142,J3QSD0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11216,E7EMD6,NCBIGene,UNIPROT,AKAP10,E7EMD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10412,A0A0A0MQZ6,NCBIGene,UNIPROT,NSA2,A0A0A0MQZ6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79157,A0A024R8M6,NCBIGene,UNIPROT,MFSD11,A0A024R8M6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
100526842,A0A0A0MRF8,NCBIGene,UNIPROT,RPL17-C18orf32,A0A0A0MRF8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6525,A0A087WVP4,NCBIGene,UNIPROT,SMTN,A0A087WVP4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
93550,J3KPC0,NCBIGene,UNIPROT,ZFAND4,J3KPC0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22864,A0A0U1RRA6,NCBIGene,UNIPROT,R3HDM2,A0A0U1RRA6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2305,A0A0D9SFF0,NCBIGene,UNIPROT,FOXM1,A0A0D9SFF0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3728,A0A0S2Z487,NCBIGene,UNIPROT,JUP,A0A0S2Z487_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6391,A0A0S2Z4C9,NCBIGene,UNIPROT,SDHC,A0A0S2Z4C9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3925,A0A140VJW2,NCBIGene,UNIPROT,STMN1,A0A140VJW2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64756,A8MRA7,NCBIGene,UNIPROT,ATPAF1,A8MRA7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80975,F5H2M3,NCBIGene,UNIPROT,TMPRSS5,F5H2M3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3340,A8K8T3,NCBIGene,UNIPROT,NDST1,A8K8T3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
283149,A0A087WZX0,NCBIGene,UNIPROT,BCL9L,A0A087WZX0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3133,A8K8M6,NCBIGene,UNIPROT,HLA-E,A8K8M6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
634,Q3KRG8,NCBIGene,UNIPROT,CEACAM1,Q3KRG8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
768,A0A0S2Z3D0,NCBIGene,UNIPROT,CA9,A0A0S2Z3D0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
961,A0A0A1TSG4,NCBIGene,UNIPROT,CD47,A0A0A1TSG4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3084,B0FWZ3,NCBIGene,UNIPROT,NRG1,B0FWZ3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3467,A0A7R8GUW6,NCBIGene,UNIPROT,IFNW1,A0A7R8GUW6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3084,A6MW54,NCBIGene,UNIPROT,NRG1,A6MW54_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1,V9HWD8,NCBIGene,UNIPROT,A1BG,V9HWD8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
120776,A0A126GVN9,NCBIGene,UNIPROT,OR2D2,A0A126GVN9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
390066,A0A126GVG9,NCBIGene,UNIPROT,OR52D1,A0A126GVG9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
283694,A0A126GVN2,NCBIGene,UNIPROT,OR4N4,A0A126GVN2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
80774,A0A140VJN0,NCBIGene,UNIPROT,LIMD2,A0A140VJN0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84570,A0A2R8Y760,NCBIGene,UNIPROT,COL25A1,A0A2R8Y760_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
28234,B3KP78,NCBIGene,UNIPROT,SLCO1B3,B3KP78_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9420,Q05C57,NCBIGene,UNIPROT,CYP7B1,Q05C57_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5476,X6R5C5,NCBIGene,UNIPROT,CTSA,X6R5C5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
91646,A0A2R8Y872,NCBIGene,UNIPROT,TDRD12,A0A2R8Y872_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
835,A0A0S2Z3H1,NCBIGene,UNIPROT,CASP2,A0A0S2Z3H1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
284383,A0A126GVT8,NCBIGene,UNIPROT,OR2Z1,A0A126GVT8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9711,Q8N4U6,NCBIGene,UNIPROT,RUBCN,Q8N4U6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2116,K7ERX2,NCBIGene,UNIPROT,ETV2,K7ERX2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7422,A0A0Y0IMM4,NCBIGene,UNIPROT,VEGFA,A0A0Y0IMM4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10659,A0A0J9YX66,NCBIGene,UNIPROT,CELF2,A0A0J9YX66_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
102723547,A0A1W2PQG5,NCBIGene,UNIPROT,CSAG2,A0A1W2PQG5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54463,A0A804HHX5,NCBIGene,UNIPROT,RETREG1,A0A804HHX5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5456,A0A2R8Y739,NCBIGene,UNIPROT,POU3F4,A0A2R8Y739_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79648,A0A8I5KPV6,NCBIGene,UNIPROT,MCPH1,A0A8I5KPV6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7083,A0A384MDV9,NCBIGene,UNIPROT,TK1,A0A384MDV9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
783,A0A494C184,NCBIGene,UNIPROT,CACNB2,A0A494C184_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4221,A0A5F9ZHS3,NCBIGene,UNIPROT,MEN1,A0A5F9ZHS3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
285600,A0A804HHT9,NCBIGene,UNIPROT,KIAA0825,A0A804HHT9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84640,A0A804HIT0,NCBIGene,UNIPROT,USP38,A0A804HIT0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53373,B3KSG7,NCBIGene,UNIPROT,TPCN1,B3KSG7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
28964,Q59FC3,NCBIGene,UNIPROT,GIT1,Q59FC3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57451,A0A8Q3SIA3,NCBIGene,UNIPROT,TENM2,A0A8Q3SIA3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
817,A0A8V8TPJ8,NCBIGene,UNIPROT,CAMK2D,A0A8V8TPJ8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8881,A0A3B3ISD2,NCBIGene,UNIPROT,CDC16,A0A3B3ISD2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
572,A0A024R562,NCBIGene,UNIPROT,BAD,A0A024R562_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23411,E9PC49,NCBIGene,UNIPROT,SIRT1,E9PC49_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
52,Q59EH3,NCBIGene,UNIPROT,ACP1,Q59EH3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84439,F1T0G3,NCBIGene,UNIPROT,HHIPL1,F1T0G3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26191,B4DZW8,NCBIGene,UNIPROT,PTPN22,B4DZW8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9093,Q59E88,NCBIGene,UNIPROT,DNAJA3,Q59E88_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54819,D6R9G7,NCBIGene,UNIPROT,ZCCHC10,D6R9G7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
285141,A0A8V8TMA0,NCBIGene,UNIPROT,ERICH2,A0A8V8TMA0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
283985,A0A087WYB9,NCBIGene,UNIPROT,FADS6,A0A087WYB9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5926,Q05CG0,NCBIGene,UNIPROT,ARID4A,Q05CG0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
118429,A4FUA5,NCBIGene,UNIPROT,ANTXR2,A4FUA5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1137,Q59FV0,NCBIGene,UNIPROT,CHRNA4,Q59FV0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55680,Q5GIA6,NCBIGene,UNIPROT,RUFY2,Q5GIA6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6181,A0A024RCA7,NCBIGene,UNIPROT,RPLP2,A0A024RCA7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64718,E9PDK2,NCBIGene,UNIPROT,UNKL,E9PDK2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1404,A0A024RAK9,NCBIGene,UNIPROT,HAPLN1,A0A024RAK9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8867,B9EGN3,NCBIGene,UNIPROT,SYNJ1,B9EGN3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2328,B7Z3M2,NCBIGene,UNIPROT,FMO3,B7Z3M2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4524,Q5SNW7,NCBIGene,UNIPROT,MTHFR,Q5SNW7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51507,A0A0A0MQR2,NCBIGene,UNIPROT,RTF2,A0A0A0MQR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
100129669,S4R3E6,NCBIGene,UNIPROT,IZUMO3,S4R3E6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5910,Q6U7G8,NCBIGene,UNIPROT,RAP1GDS1,Q6U7G8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3559,H0Y5Z0,NCBIGene,UNIPROT,IL2RA,H0Y5Z0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140680,F5GZA9,NCBIGene,UNIPROT,C20orf96,F5GZA9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4355,A0A0A0MRU0,NCBIGene,UNIPROT,MPP2,A0A0A0MRU0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
90557,F5GZA4,NCBIGene,UNIPROT,CCDC74A,F5GZA4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140688,A0A087X0N3,NCBIGene,UNIPROT,NOL4L,A0A087X0N3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84467,A8KAY2,NCBIGene,UNIPROT,FBN3,A8KAY2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
440603,Q53EI7,NCBIGene,UNIPROT,BCL2L15,Q53EI7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1956,C9JYS6,NCBIGene,UNIPROT,EGFR,C9JYS6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84262,A0A024R806,NCBIGene,UNIPROT,PSMG3,A0A024R806_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
221443,A0A024RCY9,NCBIGene,UNIPROT,OARD1,A0A024RCY9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51071,E9PPM8,NCBIGene,UNIPROT,DERA,E9PPM8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10317,A0A0A0MS93,NCBIGene,UNIPROT,B3GALT5,A0A0A0MS93_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
221143,B2RE94,NCBIGene,UNIPROT,EEF1AKMT1,B2RE94_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
89778,F5GYW9,NCBIGene,UNIPROT,SERPINB11,F5GYW9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
30815,F6SGE3,NCBIGene,UNIPROT,ST6GALNAC6,F6SGE3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6901,A0A0S2Z4E6,NCBIGene,UNIPROT,TAFAZZIN,A0A0S2Z4E6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
30968,A0A087WYB4,NCBIGene,UNIPROT,STOML2,A0A087WYB4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
387680,A0A087WYF6,NCBIGene,UNIPROT,WASHC2A,A0A087WYF6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
116986,F8VVT9,NCBIGene,UNIPROT,AGAP2,F8VVT9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7404,F4MH46,NCBIGene,UNIPROT,UTY,F4MH46_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51272,A0A0C4DH16,NCBIGene,UNIPROT,BET1L,A0A0C4DH16_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7439,A0A0S2Z579,NCBIGene,UNIPROT,BEST1,A0A0S2Z579_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4496,A0A140VJP7,NCBIGene,UNIPROT,MT1H,A0A140VJP7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
65095,A0A494C108,NCBIGene,UNIPROT,KRI1,A0A494C108_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
28992,A0A6Q8PH91,NCBIGene,UNIPROT,MACROD1,A0A6Q8PH91_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
338376,A0A7R8GUQ9,NCBIGene,UNIPROT,IFNE,A0A7R8GUQ9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22955,B3KMZ7,NCBIGene,UNIPROT,SCMH1,B3KMZ7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10401,B3KNI3,NCBIGene,UNIPROT,PIAS3,B3KNI3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3710,Q59ES2,NCBIGene,UNIPROT,ITPR3,Q59ES2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9462,A0A8Q3SIU1,NCBIGene,UNIPROT,RASAL2,A0A8Q3SIU1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
18,X5D8S1,NCBIGene,UNIPROT,ABAT,X5D8S1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23593,Q5THN1,NCBIGene,UNIPROT,HEBP2,Q5THN1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
131076,C9JQ41,NCBIGene,UNIPROT,MIX23,C9JQ41_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6605,A0A024R1S7,NCBIGene,UNIPROT,SMARCE1,A0A024R1S7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
53981,A0A024R6H0,NCBIGene,UNIPROT,CPSF2,A0A024R6H0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22938,G3V3A4,NCBIGene,UNIPROT,SNW1,G3V3A4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7414,B3KXA2,NCBIGene,UNIPROT,VCL,B3KXA2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4063,Q0VAI0,NCBIGene,UNIPROT,LY9,Q0VAI0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
150472,C9J3G2,NCBIGene,UNIPROT,ZNG1B,C9J3G2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64689,A0A024R2U5,NCBIGene,UNIPROT,GORASP1,A0A024R2U5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9369,A0A0A0MR89,NCBIGene,UNIPROT,NRXN3,A0A0A0MR89_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57658,A0A024RAZ1,NCBIGene,UNIPROT,CALCOCO1,A0A024RAZ1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8200,F1T0J1,NCBIGene,UNIPROT,GDF5,F1T0J1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8829,A8K9V7,NCBIGene,UNIPROT,NRP1,A8K9V7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57146,I3NI23,NCBIGene,UNIPROT,LDAF1,I3NI23_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9063,Q2TA77,NCBIGene,UNIPROT,PIAS2,Q2TA77_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54872,D6RFE8,NCBIGene,UNIPROT,PIGG,D6RFE8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23438,B4DDN8,NCBIGene,UNIPROT,HARS2,B4DDN8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22948,E7ENZ3,NCBIGene,UNIPROT,CCT5,E7ENZ3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5431,C9J2Y9,NCBIGene,UNIPROT,POLR2B,C9J2Y9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
56848,B3KV83,NCBIGene,UNIPROT,SPHK2,B3KV83_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
343099,E9PFB9,NCBIGene,UNIPROT,CCDC18,E9PFB9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
115330,B4DTD6,NCBIGene,UNIPROT,GPR146,B4DTD6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
113174,G1UCX3,NCBIGene,UNIPROT,SAAL1,G1UCX3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7066,F8W6L1,NCBIGene,UNIPROT,THPO,F8W6L1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6301,Q5T5C7,NCBIGene,UNIPROT,SARS1,Q5T5C7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6507,B4DF14,NCBIGene,UNIPROT,SLC1A3,B4DF14_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27319,B4DF88,NCBIGene,UNIPROT,BHLHE22,B4DF88_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26470,A0A087WYL5,NCBIGene,UNIPROT,SEZ6L2,A0A087WYL5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79868,A0A087WX43,NCBIGene,UNIPROT,ALG13,A0A087WX43_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
147664,M9QQA5,NCBIGene,UNIPROT,ERVV-1,M9QQA5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79664,A0A024R5V9,NCBIGene,UNIPROT,ICE2,A0A024R5V9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9779,B9A6K1,NCBIGene,UNIPROT,TBC1D5,B9A6K1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10184,A0A024RAM8,NCBIGene,UNIPROT,LHFPL2,A0A024RAM8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
276,Q6NSB3,NCBIGene,UNIPROT,AMY1A,Q6NSB3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23250,Q6PJ25,NCBIGene,UNIPROT,ATP11A,Q6PJ25_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51111,C9J6S5,NCBIGene,UNIPROT,KMT5B,C9J6S5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22850,A0A024R377,NCBIGene,UNIPROT,ADNP2,A0A024R377_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2187,C9J5X9,NCBIGene,UNIPROT,FANCB,C9J5X9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55847,A0A024QZN7,NCBIGene,UNIPROT,CISD1,A0A024QZN7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5867,A0A024R3U9,NCBIGene,UNIPROT,RAB4A,A0A024R3U9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
65989,A0A024RD55,NCBIGene,UNIPROT,DLK2,A0A024RD55_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79969,B7Z4Q7,NCBIGene,UNIPROT,ATAT1,B7Z4Q7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10380,B7Z9J7,NCBIGene,UNIPROT,BPNT1,B7Z9J7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54790,A0A158SIU0,NCBIGene,UNIPROT,TET2,A0A158SIU0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
348235,J3KSP0,NCBIGene,UNIPROT,SKA2,J3KSP0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2527,K7ENC0,NCBIGene,UNIPROT,FUT5,K7ENC0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
89,A0A087WSZ2,NCBIGene,UNIPROT,ACTN3,A0A087WSZ2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5706,A0A087X2I1,NCBIGene,UNIPROT,PSMC6,A0A087X2I1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
94,A0A0S2Z310,NCBIGene,UNIPROT,ACVRL1,A0A0S2Z310_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9211,A0A0S2Z4S7,NCBIGene,UNIPROT,LGI1,A0A0S2Z4S7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7404,F4MH36,NCBIGene,UNIPROT,UTY,F4MH36_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51256,U3KPY5,NCBIGene,UNIPROT,TBC1D7,U3KPY5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8028,Q6N002,NCBIGene,UNIPROT,MLLT10,Q6N002_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
147686,M0QX82,NCBIGene,UNIPROT,ZNF418,M0QX82_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
50614,J3KNN1,NCBIGene,UNIPROT,GALNT9,J3KNN1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9051,A0A0S2Z5P3,NCBIGene,UNIPROT,PSTPIP1,A0A0S2Z5P3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55112,A0A140VK66,NCBIGene,UNIPROT,DYNC2I1,A0A140VK66_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51138,B3KM48,NCBIGene,UNIPROT,COPS4,B3KM48_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
150248,F8W7S3,NCBIGene,UNIPROT,C22orf15,F8W7S3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
